00066 ,0.300, 0.300, 0.103, 0.000, 0.000 
00067 ,0.300, 0.300, 0.106, 0.000, 0.000 
00068 ,0.300, 0.300, 0.109, 0.000, 0.000 
00069 ,0.300, 0.300, 0.112, 0.000, 0.000 
00070 ,0.300, 0.300, 0.115, 0.000, 0.000 
00071 ,0.300, 0.300, 0.118, 0.000, 0.000 
00072 ,0.300, 0.300, 0.121, 0.000, 0.000 
00073 ,0.300, 0.300, 0.124, 0.000, 0.000 
00074 ,0.300, 0.300, 0.127, 0.000, 0.000 
00075 ,0.300, 0.300, 0.130, 0.000, 0.000 
00076 ,0.300, 0.300, 0.133, 0.000, 0.000 
00077 ,0.300, 0.300, 0.136, 0.000, 0.000 
00078 ,0.300, 0.300, 0.139, 0.000, 0.000 
00079 ,0.300, 0.300, 0.142, 0.000, 0.000 
00080 ,0.300, 0.300, 0.145, 0.000, 0.000 
00081 ,0.300, 0.300, 0.148, 0.000, 0.000 
00082 ,0.300, 0.300, 0.151, 0.000, 0.000 
00083 ,0.300, 0.300, 0.154, 0.000, 0.000 
00084 ,0.300, 0.300, 0.157, 0.000, 0.000 
00085 ,0.300, 0.300, 0.160, 0.000, 0.000 
00086 ,0.300, 0.300, 0.163, 0.000, 0.000 
00087 ,0.300, 0.300, 0.166, 0.000, 0.000 
00088 ,0.300, 0.300, 0.169, 0.000, 0.000 
00089 ,0.300, 0.300, 0.172, 0.000, 0.000 
00090 ,0.300, 0.300, 0.175, 0.000, 0.000 
00091 ,0.300, 0.300, 0.178, 0.000, 0.000 
00092 ,0.300, 0.300, 0.181, 0.000, 0.000 
00093 ,0.300, 0.300, 0.184, 0.000, 0.000 
00094 ,0.300, 0.300, 0.187, 0.000, 0.000 
00095 ,0.300, 0.300, 0.190, 0.000, 0.000 
00096 ,0.300, 0.300, 0.193, 0.000, 0.000 
00097 ,0.300, 0.300, 0.196, 0.000, 0.000 
00098 ,0.300, 0.300, 0.199, 0.000, 0.000 
00099 ,0.300, 0.300, 0.202, 0.000, 0.000 
00100 ,0.300, 0.300, 0.205, 0.000, 0.000 
00101 ,0.300, 0.300, 0.208, 0.000, 0.000 
00102 ,0.300, 0.300, 0.211, 0.000, 0.000 
00103 ,0.300, 0.300, 0.214, 0.000, 0.000 
00104 ,0.300, 0.300, 0.217, 0.000, 0.000 
00105 ,0.300, 0.300, 0.220, 0.000, 0.000 
00106 ,0.300, 0.300, 0.223, 0.000, 0.000 
00107 ,0.300, 0.300, 0.226, 0.000, 0.000 
00108 ,0.300, 0.300, 0.229, 0.000, 0.000 
00109 ,0.300, 0.300, 0.232, 0.000, 0.000 
00110 ,0.300, 0.300, 0.235, 0.000, 0.000 
00111 ,0.300, 0.300, 0.238, 0.000, 0.000 
00112 ,0.300, 0.300, 0.241, 0.000, 0.000 
00113 ,0.300, 0.300, 0.244, 0.000, 0.000 
00114 ,0.300, 0.300, 0.247, 0.000, 0.000 
00115 ,0.300, 0.300, 0.250, 0.000, 0.000 
00116 ,0.300, 0.300, 0.253, 0.000, 0.000 
00117 ,0.300, 0.300, 0.256, 0.000, 0.000 
00118 ,0.300, 0.300, 0.259, 0.000, 0.000 
00119 ,0.300, 0.300, 0.262, 0.000, 0.000 
00120 ,0.300, 0.300, 0.265, 0.000, 0.000 
00121 ,0.300, 0.300, 0.268, 0.000, 0.000 
00122 ,0.300, 0.300, 0.271, 0.000, 0.000 
00123 ,0.300, 0.300, 0.274, 0.000, 0.000 
00124 ,0.300, 0.300, 0.277, 0.000, 0.000 
00125 ,0.300, 0.300, 0.280, 0.000, 0.000 
00126 ,0.300, 0.300, 0.283, 0.000, 0.000 
00127 ,0.300, 0.300, 0.286, 0.000, 0.000 
00128 ,0.300, 0.300, 0.289, 0.000, 0.000 
00129 ,0.300, 0.300, 0.292, 0.000, 0.000 
00130 ,0.300, 0.300, 0.295, 0.000, 0.000 
00131 ,0.300, 0.300, 0.298, 0.000, 0.000 
00132 ,0.300, 0.300, 0.301, 0.000, 0.000 
00133 ,0.300, 0.300, 0.304, 0.000, 0.000 
00134 ,0.300, 0.300, 0.310, 0.000, 0.000 
00135 ,0.300, 0.300, 0.313, 0.000, 0.000 
00136 ,0.300, 0.300, 0.316, 0.000, 0.000 
00137 ,0.300, 0.300, 0.319, 0.000, 0.000 
00138 ,0.300, 0.300, 0.322, 0.000, 0.000 
00139 ,0.300, 0.300, 0.325, 0.000, 0.000 
00140 ,0.300, 0.300, 0.328, 0.000, 0.000 
00141 ,0.300, 0.300, 0.331, 0.000, 0.000 
00142 ,0.300, 0.300, 0.334, 0.000, 0.000 
00143 ,0.300, 0.300, 0.337, 0.000, 0.000 
00144 ,0.300, 0.300, 0.340, 0.000, 0.000 
00145 ,0.300, 0.300, 0.343, 0.000, 0.000 
00146 ,0.300, 0.300, 0.346, 0.000, 0.000 
00147 ,0.300, 0.300, 0.349, 0.000, 0.000 
00148 ,0.300, 0.300, 0.352, 0.000, 0.000 
00149 ,0.300, 0.300, 0.355, 0.000, 0.000 
00150 ,0.300, 0.300, 0.358, 0.000, 0.000 
00151 ,0.300, 0.300, 0.361, 0.000, 0.000 
00152 ,0.300, 0.300, 0.364, 0.000, 0.000 
00153 ,0.300, 0.300, 0.367, 0.000, 0.000 
00154 ,0.300, 0.300, 0.370, 0.000, 0.000 
00155 ,0.300, 0.300, 0.373, 0.000, 0.000 
00156 ,0.300, 0.300, 0.376, 0.000, 0.000 
00157 ,0.300, 0.300, 0.379, 0.000, 0.000 
00158 ,0.300, 0.300, 0.382, 0.000, 0.000 
00159 ,0.300, 0.300, 0.385, 0.000, 0.000 
00160 ,0.300, 0.300, 0.388, 0.000, 0.000 
00161 ,0.300, 0.300, 0.391, 0.000, 0.000 
00162 ,0.300, 0.300, 0.394, 0.000, 0.000 
00163 ,0.300, 0.300, 0.397, 0.000, 0.000 
00164 ,0.300, 0.300, 0.400, 0.000, 0.000 
00165 ,0.300, 0.300, 0.403, 0.000, 0.000 
00166 ,0.300, 0.300, 0.406, 0.000, 0.000 
00167 ,0.300, 0.300, 0.409, 0.000, 0.000 
00168 ,0.300, 0.300, 0.412, 0.000, 0.000 
00169 ,0.300, 0.300, 0.415, 0.000, 0.000 
00170 ,0.300, 0.300, 0.418, 0.000, 0.000 
00171 ,0.300, 0.300, 0.421, 0.000, 0.000 
00172 ,0.300, 0.300, 0.424, 0.000, 0.000 
00173 ,0.300, 0.300, 0.427, 0.000, 0.000 
00174 ,0.300, 0.300, 0.430, 0.000, 0.000 
00175 ,0.300, 0.300, 0.433, 0.000, 0.000 
00176 ,0.300, 0.300, 0.436, 0.000, 0.000 
00177 ,0.300, 0.300, 0.439, 0.000, 0.000 
00178 ,0.300, 0.300, 0.442, 0.000, 0.000 
00179 ,0.300, 0.300, 0.445, 0.000, 0.000 
00180 ,0.300, 0.300, 0.448, 0.000, 0.000 
00181 ,0.300, 0.300, 0.451, 0.000, 0.000 
00182 ,0.300, 0.300, 0.454, 0.000, 0.000 
00183 ,0.300, 0.300, 0.457, 0.000, 0.000 
00184 ,0.300, 0.300, 0.460, 0.000, 0.000 
00185 ,0.300, 0.300, 0.463, 0.000, 0.000 
00186 ,0.300, 0.300, 0.466, 0.000, 0.000 
00187 ,0.300, 0.300, 0.469, 0.000, 0.000 
00188 ,0.300, 0.300, 0.472, 0.000, 0.000 
00189 ,0.300, 0.300, 0.475, 0.000, 0.000 
00190 ,0.300, 0.300, 0.478, 0.000, 0.000 
00191 ,0.300, 0.300, 0.481, 0.000, 0.000 
00192 ,0.300, 0.300, 0.484, 0.000, 0.000 
00193 ,0.300, 0.300, 0.490, 0.000, 0.000 
00194 ,0.300, 0.300, 0.493, 0.000, 0.000 
00195 ,0.300, 0.300, 0.496, 0.000, 0.000 
00196 ,0.300, 0.300, 0.499, 0.000, 0.000 
00197 ,0.300, 0.300, 0.502, 0.000, 0.000 
00198 ,0.300, 0.300, 0.505, 0.000, 0.000 
00199 ,0.300, 0.300, 0.508, 0.000, 0.000 
00200 ,0.300, 0.300, 0.511, 0.000, 0.000 
00201 ,0.300, 0.300, 0.514, 0.000, 0.000 
00202 ,0.300, 0.300, 0.520, 0.000, 0.000 
00203 ,0.300, 0.300, 0.523, 0.000, 0.000 
00204 ,0.300, 0.300, 0.526, 0.000, 0.000 
00205 ,0.300, 0.300, 0.529, 0.000, 0.000 
00206 ,0.300, 0.300, 0.532, 0.000, 0.000 
00207 ,0.300, 0.300, 0.535, 0.000, 0.000 
00208 ,0.300, 0.300, 0.538, 0.000, 0.000 
00209 ,0.300, 0.300, 0.541, 0.000, 0.000 
00210 ,0.300, 0.300, 0.544, 0.000, 0.000 
00211 ,0.300, 0.300, 0.547, 0.000, 0.000 
00212 ,0.300, 0.300, 0.550, 0.000, 0.000 
00213 ,0.300, 0.300, 0.553, 0.000, 0.000 
00214 ,0.300, 0.300, 0.556, 0.000, 0.000 
00215 ,0.300, 0.300, 0.559, 0.000, 0.000 
00216 ,0.300, 0.300, 0.562, 0.000, 0.000 
00217 ,0.300, 0.300, 0.565, 0.000, 0.000 
00218 ,0.300, 0.300, 0.568, 0.000, 0.000 
00219 ,0.300, 0.300, 0.571, 0.000, 0.000 
00220 ,0.300, 0.300, 0.574, 0.000, 0.000 
00221 ,0.300, 0.300, 0.577, 0.000, 0.000 
00222 ,0.300, 0.300, 0.580, 0.000, 0.000 
00223 ,0.300, 0.300, 0.583, 0.000, 0.000 
00224 ,0.300, 0.300, 0.586, 0.000, 0.000 
00225 ,0.300, 0.300, 0.589, 0.000, 0.000 
00226 ,0.300, 0.300, 0.592, 0.000, 0.000 
00227 ,0.300, 0.300, 0.595, 0.000, 0.000 
00228 ,0.300, 0.300, 0.598, 0.000, 0.000 
00229 ,0.300, 0.300, 0.601, 0.000, 0.000 
00230 ,0.300, 0.300, 0.604, 0.000, 0.000 
00231 ,0.300, 0.300, 0.607, 0.000, 0.000 
00232 ,0.300, 0.300, 0.610, 0.000, 0.000 
00233 ,0.300, 0.300, 0.613, 0.000, 0.000 
00234 ,0.300, 0.300, 0.616, 0.000, 0.000 
00235 ,0.300, 0.300, 0.619, 0.000, 0.000 
00236 ,0.300, 0.300, 0.622, 0.000, 0.000 
00237 ,0.300, 0.300, 0.625, 0.000, 0.000 
00238 ,0.300, 0.300, 0.628, 0.000, 0.000 
00239 ,0.300, 0.300, 0.631, 0.000, 0.000 
00240 ,0.300, 0.300, 0.634, 0.000, 0.000 
00241 ,0.300, 0.300, 0.637, 0.000, 0.000 
00242 ,0.300, 0.300, 0.640, 0.000, 0.000 
00243 ,0.300, 0.300, 0.643, 0.000, 0.000 
00244 ,0.300, 0.300, 0.646, 0.000, 0.000 
00245 ,0.300, 0.300, 0.649, 0.000, 0.000 
00246 ,0.300, 0.300, 0.652, 0.000, 0.000 
00247 ,0.300, 0.300, 0.655, 0.000, 0.000 
00248 ,0.300, 0.300, 0.658, 0.000, 0.000 
00249 ,0.300, 0.300, 0.661, 0.000, 0.000 
00250 ,0.300, 0.300, 0.664, 0.000, 0.000 
00251 ,0.300, 0.300, 0.667, 0.000, 0.000 
00252 ,0.300, 0.300, 0.670, 0.000, 0.000 
00253 ,0.300, 0.300, 0.673, 0.000, 0.000 
00254 ,0.300, 0.300, 0.676, 0.000, 0.000 
00255 ,0.300, 0.300, 0.679, 0.000, 0.000 
00256 ,0.300, 0.300, 0.682, 0.000, 0.000 
00257 ,0.300, 0.300, 0.685, 0.000, 0.000 
00258 ,0.300, 0.300, 0.688, 0.000, 0.000 
00259 ,0.300, 0.300, 0.691, 0.000, 0.000 
00260 ,0.300, 0.300, 0.694, 0.000, 0.000 
00261 ,0.300, 0.300, 0.697, 0.000, 0.000 
00262 ,0.300, 0.300, 0.700, 0.000, 0.000 
00263 ,0.300, 0.300, 0.703, 0.000, 0.000 
00264 ,0.300, 0.300, 0.706, 0.000, 0.000 
00265 ,0.300, 0.300, 0.709, 0.000, 0.000 
00266 ,0.300, 0.300, 0.712, 0.000, 0.000 
00267 ,0.300, 0.300, 0.715, 0.000, 0.000 
00268 ,0.300, 0.300, 0.718, 0.000, 0.000 
00269 ,0.300, 0.300, 0.721, 0.000, 0.000 
00270 ,0.300, 0.300, 0.724, 0.000, 0.000 
00271 ,0.300, 0.300, 0.727, 0.000, 0.000 
00272 ,0.300, 0.300, 0.730, 0.000, 0.000 
00273 ,0.300, 0.300, 0.733, 0.000, 0.000 
00274 ,0.300, 0.300, 0.736, 0.000, 0.000 
00275 ,0.300, 0.300, 0.739, 0.000, 0.000 
00276 ,0.300, 0.300, 0.742, 0.000, 0.000 
00277 ,0.300, 0.300, 0.745, 0.000, 0.000 
00278 ,0.300, 0.300, 0.748, 0.000, 0.000 
00279 ,0.300, 0.300, 0.751, 0.000, 0.000 
00280 ,0.300, 0.300, 0.754, 0.000, 0.000 
00281 ,0.300, 0.300, 0.757, 0.000, 0.000 
00282 ,0.300, 0.300, 0.760, 0.000, 0.000 
00283 ,0.300, 0.300, 0.763, 0.000, 0.000 
00284 ,0.300, 0.300, 0.766, 0.000, 0.000 
00285 ,0.300, 0.300, 0.769, 0.000, 0.000 
00286 ,0.300, 0.300, 0.772, 0.000, 0.000 
00287 ,0.300, 0.300, 0.775, 0.000, 0.000 
00288 ,0.300, 0.300, 0.778, 0.000, 0.000 
00289 ,0.300, 0.300, 0.781, 0.000, 0.000 
00290 ,0.300, 0.300, 0.784, 0.000, 0.000 
00291 ,0.300, 0.300, 0.787, 0.000, 0.000 
00292 ,0.300, 0.300, 0.790, 0.000, 0.000 
00293 ,0.300, 0.300, 0.793, 0.000, 0.000 
00294 ,0.300, 0.300, 0.796, 0.000, 0.000 
00295 ,0.300, 0.300, 0.799, 0.000, 0.000 
00296 ,0.300, 0.300, 0.802, 0.000, 0.000 
00297 ,0.300, 0.300, 0.805, 0.000, 0.000 
00298 ,0.300, 0.300, 0.808, 0.000, 0.000 
00299 ,0.300, 0.300, 0.811, 0.000, 0.000 
00300 ,0.300, 0.300, 0.814, 0.000, 0.000 
00301 ,0.300, 0.300, 0.817, 0.000, 0.000 
00302 ,0.300, 0.300, 0.820, 0.000, 0.000 
00303 ,0.300, 0.300, 0.823, 0.000, 0.000 
00304 ,0.300, 0.300, 0.826, 0.000, 0.000 
00305 ,0.300, 0.300, 0.829, 0.000, 0.000 
00306 ,0.300, 0.300, 0.832, 0.000, 0.000 
00307 ,0.300, 0.300, 0.835, 0.000, 0.000 
00308 ,0.300, 0.300, 0.838, 0.000, 0.000 
00309 ,0.300, 0.300, 0.841, 0.000, 0.000 
00310 ,0.300, 0.300, 0.844, 0.000, 0.000 
00311 ,0.300, 0.300, 0.847, 0.000, 0.000 
00312 ,0.300, 0.300, 0.850, 0.000, 0.000 
00313 ,0.300, 0.300, 0.853, 0.000, 0.000 
00314 ,0.300, 0.300, 0.856, 0.000, 0.000 
00315 ,0.300, 0.300, 0.859, 0.000, 0.000 
00316 ,0.300, 0.300, 0.862, 0.000, 0.000 
00317 ,0.300, 0.300, 0.865, 0.000, 0.000 
00318 ,0.300, 0.300, 0.868, 0.000, 0.000 
00319 ,0.300, 0.300, 0.871, 0.000, 0.000 
00320 ,0.300, 0.300, 0.874, 0.000, 0.000 
00321 ,0.300, 0.300, 0.877, 0.000, 0.000 
00322 ,0.300, 0.300, 0.880, 0.000, 0.000 
00323 ,0.300, 0.300, 0.883, 0.000, 0.000 
00324 ,0.300, 0.300, 0.886, 0.000, 0.000 
00325 ,0.300, 0.300, 0.889, 0.000, 0.000 
00326 ,0.300, 0.300, 0.892, 0.000, 0.000 
00327 ,0.300, 0.300, 0.895, 0.000, 0.000 
00328 ,0.300, 0.300, 0.898, 0.000, 0.000 
00329 ,0.300, 0.300, 0.901, 0.000, 0.000 
00330 ,0.300, 0.300, 0.904, 0.000, 0.000 
00331 ,0.300, 0.300, 0.907, 0.000, 0.000 
00332 ,0.300, 0.300, 0.910, 0.000, 0.000 
00333 ,0.300, 0.300, 0.913, 0.000, 0.000 
00334 ,0.295, 0.295, 0.916, 0.000, 0.000 
00335 ,0.290, 0.290, 0.919, 0.000, 0.000 
00336 ,0.285, 0.285, 0.921, 0.000, 0.000 
00337 ,0.280, 0.280, 0.924, 0.000, 0.000 
00338 ,0.275, 0.275, 0.927, 0.000, 0.000 
00339 ,0.270, 0.270, 0.930, 0.000, 0.000 
00340 ,0.265, 0.265, 0.932, 0.000, 0.000 
00341 ,0.260, 0.260, 0.935, 0.000, 0.000 
00342 ,0.255, 0.255, 0.938, 0.000, 0.000 
00343 ,0.250, 0.250, 0.940, 0.000, 0.000 
00344 ,0.245, 0.245, 0.943, 0.000, 0.000 
00345 ,0.240, 0.240, 0.945, 0.000, 0.000 
00346 ,0.235, 0.235, 0.947, 0.000, 0.000 
00347 ,0.230, 0.230, 0.950, 0.000, 0.000 
00348 ,0.225, 0.225, 0.952, 0.000, 0.000 
00349 ,0.220, 0.220, 0.954, 0.000, 0.000 
00350 ,0.215, 0.215, 0.956, 0.000, 0.000 
00351 ,0.210, 0.210, 0.959, 0.000, 0.000 
00352 ,0.205, 0.205, 0.961, 0.000, 0.000 
00353 ,0.200, 0.200, 0.963, 0.000, 0.000 
00354 ,0.195, 0.195, 0.965, 0.000, 0.000 
00355 ,0.190, 0.190, 0.967, 0.000, 0.000 
00356 ,0.185, 0.185, 0.968, 0.000, 0.000 
00357 ,0.180, 0.180, 0.970, 0.000, 0.000 
00358 ,0.175, 0.175, 0.972, 0.000, 0.000 
00359 ,0.170, 0.170, 0.974, 0.000, 0.000 
00360 ,0.165, 0.165, 0.975, 0.000, 0.000 
00361 ,0.160, 0.160, 0.977, 0.000, 0.000 
00362 ,0.155, 0.155, 0.979, 0.000, 0.000 
00363 ,0.150, 0.150, 0.980, 0.000, 0.000 
00364 ,0.145, 0.145, 0.982, 0.000, 0.000 
00365 ,0.140, 0.140, 0.983, 0.000, 0.000 
00366 ,0.135, 0.135, 0.984, 0.000, 0.000 
00367 ,0.130, 0.130, 0.986, 0.000, 0.000 
00368 ,0.125, 0.125, 0.987, 0.000, 0.000 
00369 ,0.120, 0.120, 0.988, 0.000, 0.000 
00370 ,0.115, 0.115, 0.989, 0.000, 0.000 
00371 ,0.110, 0.110, 0.992, 0.000, 0.000 
00372 ,0.105, 0.105, 0.993, 0.000, 0.000 
00373 ,0.100, 0.100, 0.994, 0.000, 0.000 
00374 ,0.095, 0.095, 0.995, 0.000, 0.000 
00375 ,0.090, 0.090, 0.996, 0.000, 0.000 
00376 ,0.085, 0.085, 0.997, 0.000, 0.000 
00377 ,0.080, 0.080, 0.997, 0.000, 0.000 
00378 ,0.075, 0.075, 0.998, 0.000, 0.000 
00379 ,0.070, 0.070, 0.999, 0.000, 0.000 
00380 ,0.065, 0.065, 1.000, 0.000, 0.000 
00381 ,0.060, 0.060, 1.000, 0.000, 0.000 
00382 ,0.000, 0.000, 1.001, 0.000, 0.000 
00000 ,0.000, 0.000, 1.001, 0.000, 0.000 
00001 ,0.005, -0.005, 1.001, 0.000, 0.000 
00002 ,0.010, -0.010, 1.001, 0.000, 0.000 
00003 ,0.015, -0.015, 1.001, 0.000, 0.000 
00004 ,0.020, -0.020, 1.001, 0.000, -0.000 
00005 ,0.025, -0.025, 1.001, 0.000, -0.001 
00006 ,0.030, -0.030, 1.001, 0.000, -0.004 
00007 ,0.035, -0.035, 1.001, 0.000, -0.006 
00008 ,0.040, -0.040, 1.001, 0.000, -0.008 
00009 ,0.045, -0.045, 1.001, 0.000, -0.010 
00010 ,0.050, -0.050, 1.001, 0.000, -0.013 
00011 ,0.055, -0.055, 1.001, 0.000, -0.017 
00012 ,0.060, -0.060, 1.001, 0.000, -0.020 
00013 ,0.065, -0.065, 1.001, 0.000, -0.024 
00014 ,0.070, -0.070, 1.001, 0.000, -0.028 
00015 ,0.075, -0.075, 1.001, 0.000, -0.033 
00016 ,0.080, -0.080, 1.001, 0.000, -0.037 
00017 ,0.085, -0.085, 1.001, 0.000, -0.043 
00018 ,0.090, -0.090, 1.001, 0.000, -0.049 
00019 ,0.095, -0.095, 1.001, 0.000, -0.055 
00020 ,0.100, -0.100, 1.001, 0.000, -0.062 
00021 ,0.105, -0.105, 1.001, 0.000, -0.069 
00022 ,0.110, -0.110, 1.001, 0.000, -0.076 
00023 ,0.115, -0.115, 1.001, 0.000, -0.084 
00024 ,0.120, -0.120, 1.001, 0.000, -0.093 
00025 ,0.125, -0.125, 1.001, 0.000, -0.101 
00026 ,0.130, -0.130, 1.001, 0.000, -0.110 
00027 ,0.135, -0.135, 1.001, 0.000, -0.119 
00028 ,0.140, -0.140, 1.001, 0.000, -0.139 
00029 ,0.145, -0.145, 1.001, 0.000, -0.150 
00030 ,0.150, -0.150, 1.001, 0.000, -0.160 
00031 ,0.150, -0.150, 1.001, 0.000, -0.171 
00032 ,0.150, -0.150, 1.001, 0.000, -0.182 
00033 ,0.150, -0.150, 1.001, 0.000, -0.194 
00034 ,0.150, -0.150, 1.001, 0.000, -0.206 
00035 ,0.150, -0.150, 1.001, 0.000, -0.217 
00036 ,0.150, -0.150, 1.001, 0.000, -0.229 
00037 ,0.150, -0.150, 1.001, 0.000, -0.240 
00038 ,0.150, -0.150, 1.001, 0.000, -0.252 
00039 ,0.150, -0.150, 1.001, 0.000, -0.263 
00040 ,0.150, -0.150, 1.001, 0.000, -0.275 
00041 ,0.150, -0.150, 1.001, 0.000, -0.286 
00042 ,0.150, -0.150, 1.001, 0.000, -0.298 
00043 ,0.150, -0.150, 1.001, 0.000, -0.310 
00044 ,0.150, -0.150, 1.001, 0.000, -0.321 
00045 ,0.150, -0.150, 1.001, 0.000, -0.333 
00046 ,0.150, -0.150, 1.001, 0.000, -0.344 
00047 ,0.150, -0.150, 1.001, 0.000, -0.367 
00048 ,0.150, -0.150, 1.001, 0.000, -0.379 
00049 ,0.150, -0.150, 1.001, 0.000, -0.390 
00050 ,0.150, -0.150, 1.001, 0.000, -0.402 
00051 ,0.150, -0.150, 1.001, 0.000, -0.413 
00052 ,0.150, -0.150, 1.001, 0.000, -0.425 
00053 ,0.150, -0.150, 1.001, 0.000, -0.437 
00054 ,0.150, -0.150, 1.001, 0.000, -0.471 
00055 ,0.150, -0.150, 1.001, 0.000, -0.483 
00056 ,0.150, -0.150, 1.001, 0.000, -0.494 
00057 ,0.150, -0.150, 1.001, 0.000, -0.506 
00058 ,0.150, -0.150, 1.001, 0.000, -0.517 
00059 ,0.150, -0.150, 1.001, 0.000, -0.529 
00060 ,0.150, -0.150, 1.001, 0.000, -0.540 
00061 ,0.150, -0.150, 1.001, 0.000, -0.552 
00062 ,0.150, -0.150, 1.001, 0.000, -0.563 
00063 ,0.150, -0.150, 1.001, 0.000, -0.575 
00064 ,0.150, -0.150, 1.001, 0.000, -0.586 
00065 ,0.150, -0.150, 1.001, 0.000, -0.598 
00066 ,0.150, -0.150, 1.001, 0.000, -0.610 
00067 ,0.150, -0.150, 1.001, 0.000, -0.621 
00068 ,0.150, -0.150, 1.001, 0.000, -0.632 
00069 ,0.150, -0.150, 1.001, 0.000, -0.644 
00070 ,0.150, -0.150, 1.001, 0.000, -0.656 
00071 ,0.150, -0.150, 1.001, 0.000, -0.667 
00072 ,0.150, -0.150, 1.001, 0.000, -0.679 
00073 ,0.150, -0.150, 1.001, 0.000, -0.690 
00074 ,0.150, -0.150, 1.001, 0.000, -0.702 
00075 ,0.150, -0.150, 1.001, 0.000, -0.713 
00076 ,0.150, -0.150, 1.001, 0.000, -0.725 
00077 ,0.150, -0.150, 1.001, 0.000, -0.736 
00078 ,0.150, -0.150, 1.001, 0.000, -0.748 
00079 ,0.150, -0.150, 1.001, 0.000, -0.760 
00080 ,0.150, -0.150, 1.001, 0.000, -0.771 
00081 ,0.150, -0.150, 1.001, 0.000, -0.783 
