00083  0.414  0.416  0.164  0.002  0.016 
00084  0.419  0.421  0.168  0.002  0.016 
00085  0.424  0.426  0.172  0.002  0.016 
00086  0.429  0.431  0.176  0.002  0.017 
00087  0.434  0.436  0.180  0.002  0.017 
00088  0.439  0.441  0.185  0.002  0.017 
00089  0.444  0.446  0.189  0.002  0.017 
00090  0.449  0.451  0.193  0.002  0.018 
00091  0.454  0.456  0.198  0.002  0.018 
00092  0.459  0.461  0.202  0.002  0.018 
00093  0.464  0.466  0.206  0.002  0.018 
00094  0.469  0.471  0.211  0.003  0.018 
00095  0.474  0.476  0.216  0.003  0.018 
00096  0.479  0.481  0.220  0.003  0.019 
00097  0.484  0.486  0.225  0.003  0.019 
00098  0.489  0.491  0.230  0.003  0.019 
00099  0.494  0.496  0.234  0.003  0.019 
00100  0.498  0.502  0.239  0.003  0.019 
00101  0.503  0.507  0.244  0.003  0.019 
00102  0.508  0.512  0.249  0.003  0.020 
00103  0.513  0.517  0.254  0.003  0.020 
00104  0.518  0.522  0.259  0.003  0.020 
00105  0.523  0.527  0.264  0.004  0.020 
00106  0.528  0.532  0.269  0.004  0.020 
00107  0.533  0.537  0.274  0.004  0.020 
00108  0.538  0.542  0.279  0.004  0.021 
00109  0.543  0.547  0.285  0.004  0.021 
00110  0.548  0.552  0.290  0.004  0.021 
00111  0.553  0.557  0.296  0.004  0.021 
00112  0.558  0.562  0.301  0.004  0.022 
00113  0.563  0.567  0.306  0.004  0.022 
00114  0.568  0.572  0.312  0.005  0.022 
00115  0.573  0.577  0.318  0.005  0.022 
00116  0.578  0.582  0.323  0.005  0.022 
00117  0.583  0.587  0.329  0.005  0.022 
00118  0.588  0.592  0.340  0.005  0.023 
00119  0.593  0.597  0.346  0.005  0.023 
00120  0.598  0.602  0.352  0.006  0.023 
00121  0.603  0.600  0.358  0.006  0.023 
00122  0.600  0.600  0.364  0.006  0.024 
00123  0.605  0.600  0.370  0.006  0.024 
00124  0.600  0.600  0.376  0.006  0.024 
00125  0.605  0.600  0.382  0.006  0.024 
00126  0.600  0.600  0.387  0.006  0.024 
00127  0.605  0.600  0.393  0.006  0.024 
00128  0.598  0.602  0.399  0.007  0.025 
00129  0.600  0.602  0.405  0.007  0.025 
00130  0.603  0.602  0.411  0.007  0.025 
00131  0.599  0.601  0.417  0.007  0.025 
00132  0.602  0.601  0.423  0.007  0.025 
00133  0.599  0.601  0.429  0.007  0.025 
00134  0.602  0.601  0.435  0.008  0.026 
00135  0.599  0.601  0.441  0.008  0.026 
00136  0.602  0.601  0.447  0.008  0.026 
00137  0.599  0.601  0.453  0.008  0.026 
00138  0.602  0.601  0.459  0.008  0.026 
00139  0.599  0.601  0.465  0.008  0.026 
00140  0.602  0.601  0.471  0.008  0.027 
00141  0.599  0.601  0.477  0.009  0.027 
00142  0.602  0.601  0.483  0.009  0.027 
00143  0.599  0.601  0.489  0.009  0.028 
00144  0.602  0.601  0.495  0.009  0.027 
00145  0.599  0.601  0.501  0.009  0.028 
00146  0.602  0.601  0.507  0.009  0.028 
00147  0.599  0.601  0.512  0.010  0.028 
00148  0.602  0.601  0.518  0.010  0.028 
00149  0.599  0.601  0.524  0.010  0.029 
00150  0.602  0.601  0.530  0.010  0.028 
00151  0.599  0.601  0.536  0.010  0.029 
00152  0.602  0.601  0.542  0.010  0.029 
00153  0.599  0.601  0.548  0.011  0.030 
00154  0.602  0.601  0.554  0.011  0.029 
00155  0.599  0.601  0.560  0.011  0.030 
00156  0.602  0.601  0.566  0.011  0.030 
00157  0.599  0.601  0.572  0.011  0.030 
00158  0.602  0.601  0.578  0.012  0.030 
00159  0.599  0.601  0.584  0.012  0.031 
00160  0.602  0.601  0.590  0.012  0.030 
00161  0.603  0.604  0.596  0.012  0.031 
00162  0.603  0.604  0.602  0.012  0.031 
00163  0.604  0.604  0.608  0.012  0.031 
00164  0.604  0.604  0.614  0.013  0.031 
00165  0.605  0.604  0.620  0.013  0.031 
00166  0.596  0.604  0.626  0.013  0.031 
00167  0.596  0.604  0.632  0.013  0.031 
00168  0.597  0.604  0.638  0.013  0.031 
00169  0.599  0.602  0.644  0.014  0.032 
00170  0.602  0.602  0.649  0.014  0.032 
00171  0.605  0.602  0.655  0.014  0.032 
00172  0.598  0.602  0.661  0.014  0.033 
00173  0.600  0.602  0.667  0.014  0.032 
00174  0.603  0.602  0.673  0.015  0.033 
00175  0.598  0.602  0.679  0.015  0.033 
00176  0.600  0.602  0.685  0.015  0.033 
00177  0.603  0.602  0.691  0.015  0.033 
00178  0.598  0.602  0.697  0.015  0.033 
00179  0.600  0.602  0.703  0.016  0.033 
00180  0.603  0.602  0.709  0.016  0.033 
00181  0.598  0.602  0.715  0.016  0.033 
00182  0.600  0.602  0.721  0.016  0.033 
00183  0.603  0.602  0.727  0.016  0.034 
00184  0.598  0.602  0.733  0.017  0.034 
00185  0.600  0.602  0.739  0.017  0.034 
00186  0.603  0.602  0.745  0.017  0.034 
00187  0.598  0.602  0.751  0.017  0.034 
00188  0.600  0.602  0.757  0.017  0.034 
00189  0.603  0.602  0.763  0.018  0.035 
00190  0.598  0.602  0.769  0.018  0.035 
00191  0.595  0.607  0.775  0.018  0.035 
00192  0.593  0.607  0.781  0.018  0.035 
00193  0.591  0.607  0.786  0.018  0.035 
00194  0.589  0.607  0.792  0.019  0.036 
00195  0.590  0.604  0.798  0.019  0.036 
00196  0.591  0.604  0.804  0.019  0.037 
00197  0.592  0.604  0.810  0.019  0.037 
00198  0.593  0.604  0.816  0.019  0.037 
00199  0.594  0.604  0.822  0.020  0.038 
00200  0.595  0.604  0.828  0.020  0.039 
00201  0.596  0.604  0.834  0.020  0.039 
00202  0.603  0.598  0.839  0.020  0.039 
00203  0.602  0.601  0.845  0.021  0.040 
00204  0.602  0.605  0.851  0.021  0.039 
00205  0.602  0.598  0.857  0.021  0.039 
00206  0.602  0.601  0.863  0.021  0.039 
00207  0.602  0.605  0.869  0.022  0.039 
00208  0.602  0.598  0.875  0.022  0.039 
00209  0.602  0.601  0.881  0.022  0.039 
00210  0.602  0.605  0.887  0.022  0.038 
00211  0.602  0.598  0.893  0.022  0.039 
00212  0.602  0.601  0.899  0.023  0.039 
00213  0.602  0.605  0.905  0.023  0.038 
00214  0.602  0.598  0.917  0.023  0.038 
00215  0.602  0.601  0.923  0.024  0.038 
00216  0.602  0.605  0.929  0.024  0.037 
00217  0.602  0.598  0.935  0.024  0.038 
00218  0.602  0.601  0.941  0.024  0.038 
00219  0.602  0.605  0.947  0.024  0.037 
00220  0.602  0.598  0.953  0.025  0.037 
00221  0.602  0.601  0.959  0.025  0.037 
00222  0.602  0.605  0.965  0.025  0.037 
00223  0.602  0.598  0.971  0.025  0.037 
00224  0.602  0.601  0.977  0.026  0.037 
00225  0.602  0.605  0.982  0.026  0.037 
00226  0.602  0.598  0.988  0.026  0.037 
00227  0.602  0.601  0.994  0.026  0.037 
00228  0.602  0.605  1.000  0.026  0.036 
00229  0.602  0.598  1.006  0.027  0.036 
00230  0.602  0.601  1.012  0.027  0.036 
00231  0.602  0.605  1.018  0.027  0.036 
00232  0.602  0.598  1.024  0.027  0.036 
00233  0.602  0.601  1.030  0.028  0.036 
00234  0.602  0.605  1.036  0.028  0.035 
00235  0.602  0.598  1.042  0.028  0.035 
00236  0.602  0.601  1.048  0.028  0.035 
00237  0.602  0.605  1.054  0.028  0.035 
00238  0.602  0.598  1.060  0.029  0.035 
00239  0.602  0.601  1.066  0.029  0.035 
00240  0.602  0.605  1.072  0.029  0.035 
00241  0.602  0.598  1.078  0.029  0.035 
00242  0.602  0.601  1.084  0.029  0.035 
00243  0.602  0.605  1.090  0.030  0.035 
00244  0.602  0.598  1.096  0.030  0.034 
00245  0.602  0.601  1.102  0.030  0.034 
00246  0.602  0.605  1.108  0.030  0.034 
00247  0.602  0.598  1.114  0.030  0.034 
00248  0.602  0.601  1.120  0.031  0.034 
00249  0.602  0.605  1.126  0.031  0.033 
00250  0.602  0.598  1.132  0.031  0.034 
00251  0.602  0.601  1.138  0.031  0.033 
00252  0.602  0.605  1.143  0.031  0.033 
00253  0.602  0.598  1.149  0.032  0.033 
00254  0.602  0.601  1.155  0.032  0.033 
00255  0.602  0.605  1.161  0.032  0.033 
00256  0.602  0.598  1.167  0.032  0.033 
00257  0.602  0.601  1.173  0.032  0.033 
00258  0.602  0.605  1.179  0.033  0.033 
00259  0.602  0.598  1.185  0.033  0.032 
00260  0.602  0.601  1.191  0.033  0.032 
00261  0.602  0.605  1.197  0.033  0.032 
00262  0.602  0.598  1.203  0.033  0.032 
00263  0.602  0.601  1.209  0.034  0.032 
00264  0.602  0.605  1.221  0.034  0.032 
00265  0.602  0.598  1.227  0.034  0.032 
00266  0.602  0.601  1.233  0.034  0.032 
00267  0.602  0.605  1.239  0.035  0.031 
00268  0.602  0.598  1.245  0.035  0.032 
00269  0.602  0.601  1.251  0.035  0.031 
00270  0.602  0.605  1.257  0.035  0.031 
00271  0.602  0.598  1.263  0.035  0.031 
00272  0.602  0.601  1.269  0.035  0.031 
00273  0.602  0.605  1.275  0.036  0.030 
00274  0.602  0.598  1.281  0.036  0.030 
00275  0.602  0.601  1.287  0.036  0.031 
00276  0.602  0.605  1.293  0.036  0.030 
00277  0.602  0.598  1.299  0.036  0.030 
00278  0.602  0.601  1.305  0.037  0.030 
00279  0.602  0.605  1.311  0.037  0.030 
00280  0.602  0.598  1.316  0.037  0.030 
00281  0.602  0.601  1.322  0.037  0.030 
00282  0.602  0.605  1.328  0.037  0.029 
00283  0.602  0.598  1.334  0.037  0.030 
00284  0.602  0.601  1.340  0.038  0.029 
00285  0.602  0.605  1.346  0.038  0.029 
00286  0.602  0.598  1.352  0.038  0.029 
00287  0.602  0.601  1.358  0.038  0.029 
00288  0.602  0.605  1.364  0.038  0.029 
00289  0.602  0.598  1.370  0.038  0.028 
00290  0.602  0.601  1.376  0.039  0.029 
00291  0.602  0.605  1.382  0.039  0.028 
00292  0.604  0.596  1.388  0.039  0.028 
00293  0.604  0.597  1.394  0.039  0.028 
00294  0.604  0.598  1.400  0.039  0.028 
00295  0.604  0.599  1.406  0.039  0.027 
00296  0.604  0.599  1.412  0.040  0.027 
00297  0.604  0.600  1.418  0.040  0.026 
00298  0.604  0.601  1.424  0.040  0.026 
00299  0.604  0.602  1.430  0.040  0.026 
00300  0.604  0.603  1.436  0.040  0.026 
00301  0.604  0.604  1.442  0.040  0.026 
00302  0.604  0.605  1.448  0.041  0.026 
00303  0.604  0.596  1.454  0.041  0.026 
00304  0.604  0.597  1.460  0.041  0.026 
00305  0.604  0.598  1.465  0.041  0.026 
00306  0.604  0.599  1.471  0.041  0.026 
00307  0.604  0.599  1.477  0.041  0.025 
00308  0.604  0.600  1.483  0.041  0.024 
00309  0.604  0.601  1.489  0.042  0.024 
00310  0.604  0.602  1.495  0.042  0.024 
00311  0.604  0.603  1.501  0.042  0.024 
00312  0.604  0.604  1.507  0.042  0.024 
00313  0.604  0.605  1.513  0.042  0.024 
00314  0.604  0.596  1.519  0.042  0.024 
00315  0.604  0.597  1.525  0.042  0.024 
00316  0.604  0.598  1.531  0.043  0.024 
00317  0.604  0.599  1.537  0.043  0.024 
00318  0.604  0.599  1.543  0.043  0.023 
00319  0.604  0.600  1.549  0.043  0.023 
00320  0.604  0.601  1.554  0.043  0.022 
00321  0.604  0.602  1.560  0.043  0.022 
00322  0.604  0.603  1.566  0.043  0.022 
00323  0.604  0.604  1.572  0.044  0.022 
00324  0.604  0.605  1.578  0.044  0.022 
00325  0.604  0.596  1.584  0.044  0.022 
00326  0.604  0.597  1.591  0.044  0.022 
00327  0.604  0.598  1.596  0.044  0.022 
00328  0.604  0.599  1.602  0.044  0.022 
00329  0.604  0.599  1.608  0.044  0.021 
00330  0.604  0.600  1.614  0.044  0.021 
00331  0.604  0.601  1.620  0.045  0.020 
00332  0.604  0.602  1.626  0.045  0.020 
00333  0.604  0.603  1.632  0.045  0.020 
00334  0.603  0.599  1.638  0.045  0.020 
00335  0.602  0.595  1.644  0.045  0.020 
00336  0.601  0.591  1.650  0.045  0.020 
00337  0.601  0.587  1.656  0.045  0.020 
00338  0.600  0.583  1.662  0.045  0.019 
00339  0.599  0.578  1.668  0.046  0.019 
00340  0.598  0.574  1.673  0.046  0.018 
00341  0.597  0.570  1.679  0.046  0.017 
00342  0.596  0.561  1.685  0.046  0.017 
00343  0.595  0.557  1.691  0.046  0.016 
00344  0.594  0.553  1.696  0.046  0.015 
00345  0.593  0.549  1.702  0.046  0.013 
00346  0.592  0.545  1.708  0.046  0.012 
00347  0.592  0.536  1.713  0.046  0.010 
00348  0.591  0.532  1.719  0.046  0.007 
00349  0.590  0.527  1.725  0.046  0.006 
00350  0.589  0.523  1.730  0.046  0.003 
00351  0.588  0.514  1.736  0.046  0.001 
00352  0.587  0.510  1.747  0.046  -0.004 
00353  0.586  0.501  1.752  0.046  -0.007 
00354  0.583  0.494  1.757  0.046  -0.009 
00355  0.580  0.488  1.763  0.046  -0.013 
00356  0.576  0.486  1.768  0.046  -0.016 
00357  0.573  0.479  1.773  0.046  -0.019 
00358  0.570  0.472  1.779  0.046  -0.023 
00359  0.567  0.465  1.784  0.046  -0.027 
00360  0.564  0.464  1.789  0.046  -0.030 
00361  0.560  0.457  1.794  0.045  -0.034 
00362  0.557  0.450  1.799  0.045  -0.038 
00363  0.554  0.443  1.804  0.045  -0.042 
00364  0.551  0.442  1.809  0.045  -0.046 
00365  0.547  0.435  1.814  0.044  -0.050 
00366  0.544  0.428  1.819  0.044  -0.055 
00367  0.541  0.421  1.824  0.044  -0.059 
00368  0.538  0.414  1.828  0.044  -0.063 
00369  0.535  0.413  1.833  0.043  -0.068 
00370  0.531  0.406  1.838  0.043  -0.073 
00371  0.528  0.399  1.843  0.043  -0.077 
00372  0.525  0.392  1.847  0.042  -0.082 
00373  0.522  0.386  1.852  0.042  -0.087 
00374  0.518  0.384  1.856  0.041  -0.092 
00375  0.515  0.377  1.861  0.041  -0.097 
00376  0.511  0.371  1.865  0.041  -0.103 
00377  0.507  0.365  1.869  0.040  -0.108 
00378  0.503  0.359  1.874  0.040  -0.113 
00379  0.499  0.354  1.878  0.039  -0.119 
00380  0.494  0.349  1.882  0.039  -0.125 
00381  0.489  0.344  1.886  0.038  -0.130 
00382  0.484  0.339  1.890  0.037  -0.136 
00383  0.479  0.334  1.894  0.037  -0.141 
00384  0.474  0.329  1.898  0.036  -0.147 
00385  0.469  0.324  1.902  0.036  -0.152 
00386  0.464  0.319  1.906  0.035  -0.158 
00387  0.459  0.314  1.910  0.034  -0.164 
00388  0.454  0.309  1.914  0.034  -0.169 
00389  0.449  0.304  1.917  0.033  -0.175 
00390  0.444  0.299  1.921  0.032  -0.180 
00391  0.438  0.294  1.925  0.032  -0.186 
00392  0.433  0.289  1.928  0.031  -0.191 
00393  0.426  0.286  1.932  0.030  -0.197 
00394  0.419  0.283  1.935  0.030  -0.203 
00395  0.411  0.281  1.939  0.029  -0.208 
00396  0.404  0.278  1.942  0.028  -0.213 
00397  0.397  0.275  1.945  0.027  -0.218 
00398  0.390  0.272  1.952  0.026  -0.227 
00399  0.383  0.269  1.955  0.025  -0.232 
00400  0.376  0.266  1.958  0.024  -0.236 
00401  0.370  0.263  1.961  0.024  -0.241 
00402  0.363  0.259  1.964  0.023  -0.245 
00403  0.356  0.256  1.967  0.022  -0.249 
00404  0.349  0.253  1.970  0.021  -0.253 
00405  0.342  0.250  1.973  0.021  -0.257 
00406  0.336  0.247  1.976  0.020  -0.260 
00407  0.329  0.243  1.979  0.019  -0.264 
00408  0.322  0.240  1.981  0.018  -0.268 
00409  0.315  0.237  1.984  0.018  -0.271 
00410  0.305  0.238  1.987  0.017  -0.274 
00411  0.294  0.238  1.989  0.016  -0.277 
00412  0.283  0.239  1.992  0.015  -0.280 
00413  0.273  0.239  1.994  0.015  -0.282 
00414  0.262  0.240  1.997  0.014  -0.284 
00415  0.000  0.000  1.999  0.013  -0.286 
00000  0.000  0.000  2.001  0.013  -0.287 
